file,WER,S,D,I
AEX-CAB000-02_L01.wav,9.090909,13,3,0
AEX-CAC000-02_L01.wav,17.045455,12,5,13
AEX-CAG000-01_L01.wav,12.643678,17,0,5
AEX-CLJ000-02_L01.wav,26.704545,18,4,25
AEX-CML000-01_L01.wav,15.340909,20,5,2
AEX-CSR000-01_L01.wav,12.99435,13,8,2
BEX-CDB000-01_L01.wav,11.428571,16,2,2
BEX-CEB000-01_L01.wav,19.318182,24,7,3
BEX-CHE000-01_L01.wav,27.118644,27,14,7
BEX-CKN000-01_L01.wav,9.039548,8,6,2
BEX-CMB000-01_L01.wav,21.052632,17,14,5
BEX-CNKN00-01_L01.wav,22.033898,26,6,7
