file,WER,S,D,I
CCM-001773-01_L01.wav,50.27027,62,21,10
CCM-003130-01_L01.wav,62.857143,78,10,22
CCM-003148-01_L01.wav,45.454545,59,7,14
CCM-003346-01_L01.wav,33.333333,38,8,11
CCM-003557-01_L01.wav,27.683616,34,3,12
CCM-003733-01_L01.wav,62.5,58,10,37
CCM-003734-01_L01.wav,27.683616,29,10,10
CCM-003848-01_L01.wav,53.107345,64,12,18
