file,WER,S,D,I
Rhap-M1003.wav,21.551724,59,114,2
Rhap-M2001.wav,7.992565,29,13,1
Rhap-M2002.wav,22.459893,120,162,12
Rhap-M2003.wav,3.576341,22,2,2
Rhap-M2004.wav,7.217322,69,11,10
Rhap-M2005.wav,35.530086,78,29,17
