file,WER,S,D,I
CCM-001773-01_L01.wav,79.661017,11,123,7
CCM-003130-01_L01.wav,71.428571,23,100,2
CCM-003148-01_L01.wav,64.0,27,80,5
CCM-003346-01_L01.wav,70.760234,5,115,1
CCM-003557-01_L01.wav,54.237288,19,74,3
CCM-003733-01_L01.wav,64.880952,37,64,8
CCM-003734-01_L01.wav,55.932203,5,93,1
CCM-003848-01_L01.wav,63.841808,16,93,4
