file,WER,S,D,I
CCM-002710-01_L01.wav,69.714286,86,27,9
CCM-003094-01_L01.wav,26.285714,38,2,6
CCM-003110-01_L01.wav,20.224719,20,13,3
CCM-003493-01_L01.wav,35.955056,26,26,12
CCM-003998-01_L01.wav,39.548023,51,4,15
CCM-004523-01_L01.wav,22.222222,26,5,7
CCM-004538-01_L01.wav,45.505618,40,32,9
